transaction_id,timestamp,sender_id,receiver_id,amount,currency,tx_type,is_fraud,flag_reason
TXN-15109312,2026-01-24T09:10:00.187276,ACC-4944-FXJX,ACC-3315-VVSM,11494.37,USD,swift,0,
TXN-20675790,2026-01-03T00:05:00.187276,ACC-1304-IHKT,ACC-0570-RYGX,69856.66,USD,swift,1,large_transfer
TXN-79478843,2026-03-08T23:35:00.187276,ACC-2563-POZA,ACC-6047-IZOL,4436.21,USD,internal,0,
TXN-71089012,2026-03-05T13:48:00.187276,ACC-3400-ZCRC,ACC-0499-CKYW,11094.29,USD,internal,0,
TXN-35967259,2026-04-02T08:50:00.187276,ACC-0976-ZKPF,ACC-0358-QCKT,11377.02,USD,ach,0,
TXN-77005049,2026-01-24T18:59:00.187276,ACC-7787-USXO,ACC-8766-UUNS,2326.23,USD,wire,0,
TXN-74913472,2026-05-09T13:33:00.187276,ACC-0986-PEOK,ACC-0712-LKHL,4840.53,USD,ach,0,
TXN-46630704,2026-04-18T18:47:00.187276,ACC-2506-PTOT,ACC-1124-SOAJ,4495.36,USD,internal,0,
TXN-42982803,2025-12-21T13:43:00.187276,ACC-1370-ISNN,ACC-0986-PEOK,12668.78,USD,swift,0,
TXN-38575955,2026-02-20T05:34:00.187276,ACC-7937-EVBY,ACC-4610-MBAA,676.92,USD,ach,0,
TXN-72779964,2026-03-29T11:27:00.187276,ACC-0192-FUHU,ACC-8060-APOY,1537.02,USD,internal,0,
TXN-58529326,2026-01-19T22:28:00.187276,ACC-7599-EZCC,ACC-0120-ZCJY,13285.97,USD,internal,0,
TXN-59955217,2026-02-13T14:58:00.187276,ACC-0153-GUNW,ACC-5851-BJFQ,4215.5,USD,wire,0,
TXN-65839609,2026-01-30T13:03:00.187276,ACC-6527-FWXK,ACC-5815-OWDA,8995.95,USD,wire,0,
TXN-27533528,2026-04-26T13:01:00.187276,ACC-2161-ZAAB,ACC-1625-PKIJ,5574.63,USD,internal,0,
TXN-73597590,2026-05-04T08:56:00.187276,ACC-2492-KRUJ,ACC-5623-LIPJ,4459.38,USD,wire,0,
TXN-83343288,2026-06-06T22:38:00.187276,ACC-7230-ENSG,ACC-3315-VVSM,1348.61,USD,ach,0,
TXN-89580963,2026-02-18T18:52:00.187276,ACC-5003-COSZ,ACC-2456-LPEI,11176.95,USD,ach,0,
TXN-74212775,2025-12-28T05:20:00.187276,ACC-0941-FUKL,ACC-5623-LIPJ,9477.83,USD,wire,0,
TXN-72736151,2026-06-07T17:30:00.187276,ACC-5900-CNXF,ACC-1968-NBYW,1551.56,USD,internal,0,
TXN-72693384,2026-01-26T12:52:00.187276,ACC-6047-IZOL,ACC-1587-WKZR,14240.28,USD,wire,0,
TXN-03180801,2026-02-08T23:47:00.187276,ACC-3860-DKYE,ACC-1586-BRCN,2975.39,USD,swift,0,
TXN-31665323,2026-01-16T11:02:00.187276,ACC-3360-OWCI,ACC-1343-YUMZ,2020.29,USD,wire,0,
TXN-32721558,2026-04-20T18:57:00.187276,ACC-0976-ZKPF,ACC-3473-RBKV,7385.83,USD,ach,0,
TXN-53330725,2026-01-22T20:36:00.187276,ACC-0192-FUHU,ACC-0712-LKHL,9483.84,USD,ach,0,
TXN-83702657,2026-05-21T06:40:00.187276,ACC-9392-BWPD,ACC-7725-MTMH,12618.34,USD,internal,0,
TXN-76941708,2026-05-29T10:41:00.187276,ACC-8541-BAKI,ACC-9388-GPIW,5389.06,USD,swift,0,
TXN-79300953,2026-02-21T22:24:00.187276,ACC-0926-ANOM,ACC-0640-NKQH,14541.96,USD,internal,0,
TXN-52003906,2026-02-10T16:37:00.187276,ACC-2750-KPNZ,ACC-0250-XIOR,9926.16,USD,internal,0,
TXN-80218958,2026-06-05T07:55:00.187276,ACC-0783-QPQL,ACC-7599-EZCC,9035.83,USD,ach,0,
TXN-18272644,2025-12-16T04:27:00.187276,ACC-5623-LIPJ,ACC-4490-DZNU,8455.75,USD,internal,0,
TXN-05617383,2026-02-13T16:30:00.187276,ACC-4981-LFIU,ACC-7701-XHLG,6010.26,USD,wire,0,
TXN-90761036,2026-02-15T10:56:00.187276,ACC-0793-KCVU,ACC-6884-GBRS,4662.23,USD,swift,0,
TXN-04589511,2026-02-03T14:06:00.187276,ACC-7421-DLCM,ACC-4668-ELIB,9398.03,USD,internal,0,
TXN-21732843,2026-01-11T01:44:00.187276,ACC-8462-PUQY,ACC-7099-CPXC,186834.28,USD,ach,1,large_transfer|off_hours
TXN-62357901,2026-03-11T12:22:00.187276,ACC-5586-JMMG,ACC-9175-KWZI,12902.86,USD,ach,0,
TXN-17651026,2026-02-21T01:08:00.187276,ACC-9500-KEMX,ACC-2735-MMIK,8316.62,USD,ach,0,
TXN-30652401,2025-12-11T02:04:00.187276,ACC-6344-OXGO,ACC-9841-XCIO,1687.02,USD,ach,1,off_hours|smurfing
TXN-15183410,2025-12-17T03:57:00.187276,ACC-0640-NKQH,ACC-2260-RBDT,6041.23,USD,internal,0,
TXN-93556799,2025-12-29T21:14:00.187276,ACC-9715-GQPO,ACC-7412-BCEU,270.39,USD,ach,0,
TXN-83457804,2026-01-02T18:47:00.187276,ACC-9592-QVZL,ACC-5586-JMMG,12896.58,USD,internal,0,
TXN-24523488,2026-03-27T04:57:00.187276,ACC-2428-YFEX,ACC-5815-OWDA,896.4,USD,wire,1,off_hours|smurfing
TXN-54306605,2026-02-03T08:45:00.187276,ACC-2280-VMVP,ACC-6439-UBCZ,8021.4,USD,ach,0,
TXN-47793806,2026-03-15T19:41:00.187276,ACC-9473-UQMZ,ACC-8620-EARQ,8221.39,USD,wire,0,
TXN-83711815,2026-04-03T02:46:00.187276,ACC-4039-NPGB,ACC-1671-JDZW,3520.13,USD,internal,0,
TXN-64396904,2026-04-10T13:16:00.187276,ACC-4444-PWOU,ACC-4610-MBAA,12154.73,USD,wire,0,
TXN-50171410,2026-01-02T12:20:00.187276,ACC-2161-ZAAB,ACC-9209-SNGQ,3787.04,USD,ach,0,
TXN-13450844,2026-03-22T15:03:00.187276,ACC-1481-BDWR,ACC-9020-XNJH,3524.82,USD,swift,0,
TXN-42528677,2026-02-11T08:29:00.187276,ACC-9794-NASO,ACC-1587-WKZR,4855.57,USD,swift,0,
TXN-88785511,2025-12-10T03:54:00.187276,ACC-0021-ZDAL,ACC-7599-EZCC,8206.55,USD,internal,0,
TXN-76657493,2026-05-24T02:30:00.187276,ACC-0783-QPQL,ACC-9031-FJTH,8344.37,USD,wire,0,
TXN-71010692,2026-01-04T08:54:00.187276,ACC-2149-VUDK,ACC-8462-PUQY,1622.22,USD,wire,1,smurfing
TXN-54944894,2025-12-18T08:41:00.187276,ACC-6124-BPTV,ACC-0976-ZKPF,2140.99,USD,swift,0,
TXN-90070588,2026-03-20T19:28:00.187276,ACC-8060-APOY,ACC-0793-KCVU,13833.45,USD,internal,0,
TXN-33848115,2026-04-21T05:49:00.187276,ACC-9041-VDOL,ACC-9614-XKQA,2530.89,USD,internal,0,
TXN-82594571,2026-04-21T16:23:00.187276,ACC-9473-UQMZ,ACC-2750-KPNZ,9087.54,USD,swift,0,
TXN-51473204,2026-04-06T02:09:00.187276,ACC-4356-SSZP,ACC-0570-RYGX,7889.46,USD,swift,0,
TXN-45436977,2025-12-11T05:36:00.187276,ACC-5583-HXSZ,ACC-3473-RBKV,14899.99,USD,wire,0,
TXN-84004513,2026-02-26T17:22:00.187276,ACC-2506-PTOT,ACC-8851-TRSL,6905.97,USD,wire,0,
TXN-13744088,2025-12-24T14:39:00.187276,ACC-0499-CKYW,ACC-0078-BYKV,9563.34,USD,ach,0,
TXN-98093655,2026-03-07T15:10:00.187276,ACC-0941-FUKL,ACC-1343-YUMZ,12320.28,USD,swift,0,
TXN-56100958,2026-05-07T18:29:00.187276,ACC-0850-MXFO,ACC-2563-POZA,8438.63,USD,ach,0,
TXN-41721918,2025-12-28T13:19:00.187276,ACC-3480-KKBG,ACC-0870-ERAL,2715.96,USD,wire,0,
TXN-92450888,2026-01-10T11:47:00.187276,ACC-8291-FLED,ACC-4739-QGFO,8656.05,USD,internal,0,
TXN-41849459,2026-05-15T17:08:00.187276,ACC-6527-FWXK,ACC-8462-PUQY,11761.31,USD,ach,0,
TXN-93352874,2026-01-01T14:19:00.187276,ACC-8213-DHAO,ACC-8462-PUQY,4883.9,USD,wire,0,
TXN-96628432,2026-01-13T12:01:00.187276,ACC-7045-NDZV,ACC-4944-FXJX,4939.99,USD,wire,0,
TXN-39914918,2026-02-08T12:35:00.187276,ACC-8291-FLED,ACC-3700-QZNW,7143.45,USD,internal,0,
TXN-41978663,2026-04-21T04:43:00.187276,ACC-3993-TGSA,ACC-1304-IHKT,175040.74,USD,swift,1,large_transfer|off_hours
TXN-29977003,2026-04-13T18:00:00.187276,ACC-0299-TKLU,ACC-7230-ENSG,13501.44,USD,internal,0,
TXN-88333369,2026-01-22T20:05:00.187276,ACC-6018-ESKO,ACC-1671-JDZW,10067.08,USD,swift,0,
TXN-35800526,2026-02-01T14:45:00.187276,ACC-4185-ASUS,ACC-0712-LKHL,5644.38,USD,wire,0,
TXN-70211276,2026-01-28T09:33:00.187276,ACC-7099-CPXC,ACC-0115-ZMEK,4690.34,USD,wire,0,
TXN-88224573,2026-03-13T03:42:00.187276,ACC-7228-YSYB,ACC-3028-BOGM,551.25,USD,internal,0,
TXN-44433019,2026-05-22T10:35:00.187276,ACC-9820-FVJQ,ACC-6344-OXGO,9273.9,USD,swift,1,structuring
TXN-42854520,2026-05-13T15:39:00.187276,ACC-8213-DHAO,ACC-9254-HTKO,13130.31,USD,wire,0,
TXN-86053520,2025-12-18T06:11:00.187276,ACC-4345-GDCM,ACC-3700-QZNW,11056.13,USD,ach,0,
TXN-06659037,2025-12-30T09:03:00.187276,ACC-4490-DZNU,ACC-6474-RGRX,9580.3,USD,wire,0,
TXN-13428446,2026-02-26T23:04:00.187276,ACC-9592-QVZL,ACC-2260-RBDT,9229.36,USD,wire,0,
TXN-80958639,2026-03-04T17:04:00.187276,ACC-6527-FWXK,ACC-0115-ZMEK,10845.93,USD,internal,0,
TXN-27970193,2026-04-19T19:52:00.187276,ACC-7045-NDZV,ACC-0522-SEZC,969.18,USD,ach,0,
TXN-59679300,2026-04-15T23:56:00.187276,ACC-4600-SXTZ,ACC-6474-RGRX,715.4,USD,ach,0,
TXN-88686470,2026-06-03T11:36:00.187276,ACC-3579-PZUP,ACC-7172-GIQB,4142.76,USD,internal,0,
TXN-71293418,2026-01-08T05:39:00.187276,ACC-7022-XMNL,ACC-7226-BBFO,13957.58,USD,wire,0,
TXN-65738301,2026-01-06T21:21:00.187276,ACC-2446-IMOY,ACC-0250-XIOR,8887.67,USD,wire,0,
TXN-87565374,2026-01-20T19:23:00.187276,ACC-9031-FJTH,ACC-2456-LPEI,13164.12,USD,ach,0,
TXN-66593692,2026-02-25T16:51:00.187276,ACC-4185-ASUS,ACC-9254-HTKO,11349.7,USD,ach,0,
TXN-28045358,2026-02-25T20:34:00.187276,ACC-7937-EVBY,ACC-0870-ERAL,2149.37,USD,internal,0,
TXN-39018161,2026-03-24T03:03:00.187276,ACC-3508-LUMJ,ACC-6527-FWXK,14690.21,USD,internal,0,
TXN-77552300,2026-06-05T09:26:00.187276,ACC-5003-COSZ,ACC-4109-KYML,5486.02,USD,swift,0,
TXN-53102407,2026-05-19T17:03:00.187276,ACC-1835-PXJI,ACC-5003-COSZ,2377.78,USD,ach,0,
TXN-59617918,2026-06-06T08:32:00.187276,ACC-1671-JDZW,ACC-6849-IHCP,3151.33,USD,internal,0,
TXN-82480148,2026-01-01T11:59:00.187276,ACC-3480-KKBG,ACC-9715-GQPO,3949.65,USD,wire,0,
TXN-74906293,2026-04-20T16:50:00.187276,ACC-4610-MBAA,ACC-9715-GQPO,8822.97,USD,internal,0,
TXN-23954398,2026-05-02T07:52:00.187276,ACC-1587-WKZR,ACC-0457-OFHM,10534.26,USD,internal,0,
TXN-50950965,2025-12-11T00:36:00.187276,ACC-6325-GLSU,ACC-1481-BDWR,13549.55,USD,ach,0,
TXN-88596804,2026-03-10T04:20:00.187276,ACC-2446-IMOY,ACC-5508-YSNF,375.16,USD,swift,0,
TXN-17618841,2026-05-09T13:54:00.187276,ACC-9680-LSCO,ACC-4272-FVCX,12519.74,USD,internal,0,
TXN-37704839,2026-03-14T14:31:00.187276,ACC-9680-LSCO,ACC-7725-MTMH,649.93,USD,ach,0,
TXN-69575041,2026-04-16T22:36:00.187276,ACC-6849-IHCP,ACC-7787-USXO,6041.21,USD,wire,0,
TXN-63504359,2026-01-19T11:20:00.187276,ACC-1712-VODY,ACC-0192-FUHU,14145.55,USD,ach,0,
TXN-17084105,2026-05-02T23:18:00.187276,ACC-4283-KWUY,ACC-7022-XMNL,4673.64,USD,ach,0,
TXN-98649804,2026-03-07T09:35:00.187276,ACC-3579-PZUP,ACC-1370-ISNN,2254.99,USD,ach,0,
TXN-93875657,2026-02-24T04:15:00.187276,ACC-7421-DLCM,ACC-8541-BAKI,1398.0,USD,ach,0,
TXN-00393403,2026-01-17T16:45:00.187276,ACC-9473-UQMZ,ACC-3579-PZUP,7186.29,USD,internal,0,
TXN-90859112,2026-01-03T10:45:00.187276,ACC-0303-UHBZ,ACC-4944-FXJX,10043.13,USD,swift,0,
TXN-48021364,2026-06-07T02:58:00.187276,ACC-1968-NBYW,ACC-6434-RHEA,4809.43,USD,ach,0,
TXN-52073902,2026-03-21T06:07:00.187276,ACC-8620-EARQ,ACC-0064-WODP,13096.62,USD,swift,0,
TXN-52437155,2026-04-23T21:32:00.187276,ACC-5851-BJFQ,ACC-1625-PKIJ,3364.33,USD,ach,0,
TXN-11819897,2026-02-07T06:33:00.187276,ACC-3579-PZUP,ACC-1992-AVFL,9007.59,USD,swift,0,
TXN-16524258,2025-12-28T15:24:00.187276,ACC-4185-ASUS,ACC-6884-GBRS,3207.92,USD,swift,0,
TXN-73831432,2026-01-01T05:34:00.187276,ACC-4272-FVCX,ACC-0934-LJFL,4310.21,USD,swift,0,
TXN-10148575,2026-05-30T10:12:00.187276,ACC-4944-FXJX,ACC-6527-FWXK,2494.97,USD,wire,0,
TXN-44440057,2026-04-06T21:32:00.187276,ACC-1760-IAHC,ACC-2260-RBDT,12943.87,USD,wire,0,
TXN-63359915,2026-01-19T05:18:00.187276,ACC-8291-FLED,ACC-2422-WJCT,6847.65,USD,swift,0,
TXN-44777435,2026-05-25T16:35:00.187276,ACC-4283-KWUY,ACC-2280-VMVP,6403.47,USD,wire,0,
TXN-89568275,2026-05-12T09:42:00.187276,ACC-8213-DHAO,ACC-6047-IZOL,5059.2,USD,internal,0,
TXN-59150307,2026-01-06T00:37:00.187276,ACC-8291-FLED,ACC-1586-BRCN,1246.14,USD,wire,0,
TXN-30168074,2026-03-05T17:47:00.187276,ACC-4109-KYML,ACC-5602-HIUK,10928.05,USD,swift,0,
TXN-33169568,2026-03-29T20:39:00.187276,ACC-6434-RHEA,ACC-7599-EZCC,6930.75,USD,wire,0,
TXN-81792689,2026-05-11T16:33:00.187276,ACC-6325-GLSU,ACC-1586-BRCN,4477.36,USD,wire,0,
TXN-47585467,2026-04-26T03:21:00.187276,ACC-9715-GQPO,ACC-5758-HHNI,6729.21,USD,internal,0,
TXN-35114450,2026-05-19T20:48:00.187276,ACC-5900-CNXF,ACC-8213-DHAO,11093.27,USD,ach,0,
TXN-51388983,2026-01-21T21:44:00.187276,ACC-0934-LJFL,ACC-0021-ZDAL,7427.08,USD,internal,0,
TXN-54003722,2026-03-07T09:54:00.187276,ACC-6124-BPTV,ACC-7569-JKEU,6903.37,USD,wire,0,
TXN-35548825,2026-03-02T06:12:00.187276,ACC-5732-RWSY,ACC-2506-PTOT,5759.6,USD,wire,0,
TXN-51363940,2026-03-05T15:57:00.187276,ACC-9680-LSCO,ACC-7412-BCEU,2799.76,USD,internal,0,
TXN-74780685,2026-05-25T02:06:00.187276,ACC-1304-IHKT,ACC-8795-ZOQY,199237.76,USD,wire,1,large_transfer|off_hours
TXN-01717949,2026-03-14T13:40:00.187276,ACC-0976-ZKPF,ACC-2149-VUDK,11215.7,USD,ach,0,
TXN-08416032,2026-02-17T11:52:00.187276,ACC-4898-SNZB,ACC-6474-RGRX,9677.53,USD,ach,1,structuring
TXN-91377519,2026-02-17T03:39:00.187276,ACC-0793-KCVU,ACC-0250-XIOR,1502.36,USD,ach,0,
TXN-57316178,2025-12-13T17:30:00.187276,ACC-0616-VSXH,ACC-6849-IHCP,10936.05,USD,swift,0,
TXN-41385158,2026-05-08T08:50:00.187276,ACC-1992-AVFL,ACC-2428-YFEX,7160.26,USD,wire,0,
TXN-30571622,2026-03-06T05:30:00.187276,ACC-4981-LFIU,ACC-0934-LJFL,6956.12,USD,swift,0,
TXN-59739502,2026-01-31T12:54:00.187276,ACC-1968-NBYW,ACC-2563-POZA,6073.93,USD,wire,0,
TXN-68495103,2026-05-19T10:45:00.187276,ACC-6780-LMDA,ACC-3508-LUMJ,11232.76,USD,internal,0,
TXN-77581984,2026-02-24T04:58:00.187276,ACC-8620-EARQ,ACC-9715-GQPO,491.99,USD,ach,0,
TXN-17183731,2026-05-17T06:46:00.187276,ACC-1625-PKIJ,ACC-5508-YSNF,14601.69,USD,swift,0,
TXN-80635907,2026-02-07T08:08:00.187276,ACC-0640-NKQH,ACC-5586-JMMG,14234.85,USD,wire,0,
TXN-19000313,2026-01-02T07:23:00.187276,ACC-9669-ZKOC,ACC-6344-OXGO,4375.77,USD,ach,0,
TXN-61951501,2026-03-21T12:36:00.187276,ACC-3480-KKBG,ACC-0640-NKQH,13511.86,USD,internal,0,
TXN-22774116,2026-02-28T06:50:00.187276,ACC-4048-YPOO,ACC-0021-ZDAL,11438.21,USD,internal,0,
TXN-61120328,2026-04-16T12:44:00.187276,ACC-0850-MXFO,ACC-4981-LFIU,11364.58,USD,internal,0,
TXN-34184555,2026-04-03T01:09:00.187276,ACC-9680-LSCO,ACC-6849-IHCP,99.89,USD,internal,0,
TXN-71597778,2026-04-06T15:21:00.187276,ACC-1760-IAHC,ACC-5003-COSZ,8723.36,USD,swift,0,
TXN-64178651,2026-03-26T08:22:00.187276,ACC-6439-UBCZ,ACC-0120-ZCJY,2121.65,USD,wire,0,
TXN-30477144,2026-05-11T13:56:00.187276,ACC-1625-PKIJ,ACC-0788-KGMR,9166.7,USD,ach,0,
TXN-07277265,2026-05-03T15:40:00.187276,ACC-3661-ATVI,ACC-7412-BCEU,11157.33,USD,swift,0,
TXN-76778799,2026-04-29T12:05:00.187276,ACC-6551-YGBG,ACC-9500-KEMX,5567.51,USD,ach,0,
TXN-06931552,2026-01-22T11:09:00.187276,ACC-3508-LUMJ,ACC-0457-OFHM,2033.12,USD,wire,0,
TXN-80938962,2025-12-16T01:46:00.187276,ACC-7561-RVOL,ACC-2422-WJCT,9068.57,USD,ach,0,
TXN-56127183,2026-01-23T09:42:00.187276,ACC-2422-WJCT,ACC-4739-QGFO,13087.68,USD,ach,0,
TXN-34163810,2026-02-09T09:56:00.187276,ACC-7099-CPXC,ACC-9254-HTKO,533.22,USD,swift,0,
TXN-44619999,2026-04-21T11:05:00.187276,ACC-9715-GQPO,ACC-7561-RVOL,13256.19,USD,wire,0,
TXN-40993161,2026-05-13T15:44:00.187276,ACC-7599-EZCC,ACC-0248-AWBN,12424.92,USD,wire,0,
TXN-22895765,2026-02-21T08:03:00.187276,ACC-6884-GBRS,ACC-4444-PWOU,6021.47,USD,swift,0,
TXN-01140889,2026-03-27T22:16:00.187276,ACC-1343-YUMZ,ACC-9020-XNJH,12387.17,USD,wire,0,
TXN-40356042,2026-01-21T06:36:00.187276,ACC-5749-GTZM,ACC-0036-HDOW,11943.52,USD,ach,0,
TXN-27423673,2026-02-13T22:31:00.187276,ACC-3216-JNUZ,ACC-9500-KEMX,13492.97,USD,swift,0,
TXN-19652678,2026-02-09T03:31:00.187276,ACC-4981-LFIU,ACC-4739-QGFO,11821.24,USD,internal,0,
TXN-13454494,2026-05-03T03:48:00.187276,ACC-2149-VUDK,ACC-9175-KWZI,182025.59,USD,internal,1,large_transfer|off_hours
TXN-28750822,2026-01-18T13:50:00.187276,ACC-7599-EZCC,ACC-1586-BRCN,4458.45,USD,ach,0,
TXN-21332137,2026-01-15T14:28:00.187276,ACC-3028-BOGM,ACC-3993-TGSA,3457.37,USD,ach,0,
TXN-31295596,2026-05-07T04:19:00.187276,ACC-0870-ERAL,ACC-4444-PWOU,10831.03,USD,swift,0,
TXN-50310235,2026-04-10T15:07:00.187276,ACC-3597-KHOD,ACC-9041-VDOL,2380.36,USD,internal,0,
TXN-08720814,2026-04-21T06:34:00.187276,ACC-4850-YYUJ,ACC-1481-BDWR,2578.36,USD,swift,0,
TXN-82251269,2026-01-22T11:07:00.187276,ACC-9020-XNJH,ACC-5795-NCSY,5168.39,USD,internal,0,
TXN-34024320,2026-01-30T02:19:00.187276,ACC-0299-TKLU,ACC-9614-XKQA,2994.29,USD,swift,0,
TXN-02580594,2026-04-05T14:08:00.187276,ACC-5758-HHNI,ACC-9254-HTKO,12693.9,USD,ach,0,
TXN-23555082,2026-01-29T06:52:00.187276,ACC-1586-BRCN,ACC-9841-XCIO,90721.03,USD,wire,1,large_transfer
TXN-76995252,2025-12-23T09:46:00.187276,ACC-7561-RVOL,ACC-2563-POZA,11969.18,USD,ach,0,
TXN-59628151,2026-06-03T16:04:00.187276,ACC-4668-ELIB,ACC-7655-VOZN,6868.19,USD,wire,0,
TXN-47115652,2026-05-13T03:45:00.187276,ACC-4185-ASUS,ACC-6247-NKGO,12468.85,USD,wire,0,
TXN-49154130,2026-01-11T11:29:00.187276,ACC-8795-ZOQY,ACC-4230-NHQJ,119640.69,USD,wire,1,large_transfer
TXN-86735862,2026-02-28T15:14:00.187276,ACC-5393-LCZP,ACC-6474-RGRX,1296.62,USD,ach,0,
TXN-86082649,2026-01-03T12:47:00.187276,ACC-4850-YYUJ,ACC-7725-MTMH,8561.47,USD,swift,0,
TXN-69320901,2026-01-06T19:06:00.187276,ACC-0064-WODP,ACC-2446-IMOY,8854.62,USD,swift,0,
TXN-34565307,2025-12-09T03:58:00.187276,ACC-0358-QCKT,ACC-4981-LFIU,9485.37,USD,internal,0,
TXN-27462621,2026-04-17T10:42:00.187276,ACC-6247-NKGO,ACC-7725-MTMH,3999.79,USD,ach,0,
TXN-22562074,2026-03-06T03:53:00.187276,ACC-7391-EZJG,ACC-0634-OPGP,6628.65,USD,ach,0,
TXN-10193352,2026-04-11T19:30:00.187276,ACC-7787-USXO,ACC-4944-FXJX,7462.03,USD,ach,0,
TXN-07266468,2025-12-25T08:53:00.187276,ACC-4981-LFIU,ACC-9841-XCIO,9586.35,USD,ach,0,
TXN-30547988,2026-01-26T22:58:00.187276,ACC-4739-QGFO,ACC-1515-PFEI,4615.49,USD,swift,0,
TXN-52810066,2026-01-04T16:29:00.187276,ACC-2735-MMIK,ACC-6344-OXGO,10094.71,USD,internal,0,
TXN-82634341,2026-01-18T01:59:00.187276,ACC-6527-FWXK,ACC-4345-GDCM,9171.34,USD,ach,0,
TXN-44696682,2026-03-02T11:40:00.187276,ACC-9715-GQPO,ACC-4668-ELIB,10910.7,USD,ach,0,
TXN-71769858,2026-02-14T11:09:00.187276,ACC-0788-KGMR,ACC-6325-GLSU,2217.55,USD,internal,0,
TXN-40911835,2026-03-09T18:30:00.187276,ACC-4272-FVCX,ACC-7226-BBFO,5933.46,USD,swift,0,
TXN-95387509,2025-12-10T07:13:00.187276,ACC-5003-COSZ,ACC-1481-BDWR,12090.29,USD,swift,0,
TXN-71603538,2026-02-16T20:02:00.187276,ACC-2735-MMIK,ACC-1835-PXJI,10764.26,USD,internal,0,
TXN-69246699,2026-03-13T19:30:00.187276,ACC-7701-XHLG,ACC-0788-KGMR,8393.12,USD,ach,0,
TXN-00834791,2026-02-02T14:42:00.187276,ACC-0941-FUKL,ACC-6857-NEOU,1162.68,USD,ach,0,
TXN-32074601,2026-03-02T18:40:00.187276,ACC-0522-SEZC,ACC-4944-FXJX,14283.08,USD,wire,0,
TXN-08265101,2026-05-26T07:54:00.187276,ACC-4850-YYUJ,ACC-0153-GUNW,4238.13,USD,swift,0,
TXN-03626282,2025-12-23T22:13:00.187276,ACC-0941-FUKL,ACC-8851-TRSL,5573.26,USD,internal,0,
TXN-76242876,2026-01-06T10:18:00.187276,ACC-3216-JNUZ,ACC-0788-KGMR,14658.82,USD,swift,0,
TXN-91587138,2026-01-15T23:47:00.187276,ACC-3508-LUMJ,ACC-3360-OWCI,1365.68,USD,ach,0,
TXN-79939113,2026-03-02T13:44:00.187276,ACC-0870-ERAL,ACC-7230-ENSG,7988.86,USD,internal,0,
TXN-72304813,2026-06-02T19:18:00.187276,ACC-0499-CKYW,ACC-6439-UBCZ,10685.47,USD,internal,0,
TXN-42665345,2026-03-11T09:57:00.187276,ACC-2446-IMOY,ACC-0457-OFHM,7051.48,USD,swift,0,
TXN-17983871,2026-03-11T05:22:00.187276,ACC-0870-ERAL,ACC-2563-POZA,9074.07,USD,wire,0,
TXN-91297509,2026-01-12T22:51:00.187276,ACC-4039-NPGB,ACC-0976-ZKPF,11981.55,USD,wire,0,
TXN-09655170,2026-04-19T06:11:00.187276,ACC-1587-WKZR,ACC-5068-KTBX,13102.56,USD,internal,0,
TXN-89230399,2026-04-25T10:28:00.187276,ACC-0793-KCVU,ACC-3473-RBKV,11029.79,USD,wire,0,
TXN-63013772,2026-04-29T22:44:00.187276,ACC-4109-KYML,ACC-6780-LMDA,8630.18,USD,swift,0,
TXN-02765677,2026-05-14T15:22:00.187276,ACC-4048-YPOO,ACC-1968-NBYW,12275.45,USD,swift,0,
TXN-65695893,2026-04-03T18:19:00.187276,ACC-3216-JNUZ,ACC-4600-SXTZ,9735.21,USD,internal,0,
TXN-38417648,2026-04-04T11:59:00.187276,ACC-0248-AWBN,ACC-7412-BCEU,6051.92,USD,internal,0,
TXN-95901217,2025-12-10T15:03:00.187276,ACC-5970-VIPZ,ACC-0120-ZCJY,4869.65,USD,ach,0,
TXN-98861009,2026-02-13T02:47:00.187276,ACC-7763-RRAB,ACC-8213-DHAO,6893.41,USD,ach,0,
TXN-43716071,2026-05-05T07:07:00.187276,ACC-2260-RBDT,ACC-9794-NASO,2873.27,USD,ach,0,
TXN-36598700,2026-01-30T04:21:00.187276,ACC-5673-LFQT,ACC-5900-CNXF,11702.98,USD,internal,0,
TXN-99058755,2025-12-26T06:05:00.187276,ACC-0036-HDOW,ACC-1370-ISNN,3171.67,USD,internal,0,
TXN-86860839,2026-01-19T08:27:00.187276,ACC-3480-KKBG,ACC-1671-JDZW,5362.4,USD,ach,0,
TXN-04364534,2026-03-30T23:03:00.187276,ACC-5815-OWDA,ACC-6474-RGRX,13019.62,USD,ach,0,
TXN-18875550,2026-03-15T20:38:00.187276,ACC-2464-REDL,ACC-4048-YPOO,5738.55,USD,wire,0,
TXN-90806158,2026-01-01T00:42:00.187276,ACC-0115-ZMEK,ACC-0299-TKLU,2485.1,USD,ach,0,
TXN-76289355,2026-01-08T10:57:00.187276,ACC-0078-BYKV,ACC-9473-UQMZ,2905.17,USD,wire,0,
TXN-95033216,2026-04-17T06:40:00.187276,ACC-9669-ZKOC,ACC-5623-LIPJ,291.37,USD,swift,0,
TXN-31454478,2026-03-26T08:04:00.187276,ACC-2498-ROZQ,ACC-7172-GIQB,12556.19,USD,swift,0,
TXN-35799900,2026-05-24T04:24:00.187276,ACC-6780-LMDA,ACC-9614-XKQA,9671.55,USD,swift,0,
TXN-33894807,2026-04-07T19:27:00.187276,ACC-6819-TKHS,ACC-6884-GBRS,2154.0,USD,ach,0,
TXN-69203738,2026-01-23T13:10:00.187276,ACC-4345-GDCM,ACC-4356-SSZP,10441.3,USD,wire,0,
